ID,Comunidad Autónoma,Año,Todas las causas,Enfermedades infecciosas y parasitarias,Tumores,Enfermedades de la sangre,Enfermedades endocrinas,Trastornos mentales y del comportamiento,Enfermedades del sistema nervioso,Enfermedades del sistema circulatorio,Enfermedades del sistema respiratorio,Enfermedades del sistema digestivo,Enfermedades de la piel,Enfermedades del sistema osteomuscular,Enfermedades del sistema genitourinario,"Embarazo, parto y puerperio",Afecciones periodo perinatal,Anomalías congénitas y cromosómicas,Síntomas no clasificados,Causas externas,Población,Renta,Inversión,Tasa pobreza,Médicos especialistas
0,NACIONAL,2007-01-01,0.8518900875408967,0.017203112565213546,0.22842205323193918,0.0028495003979131664,0.027051463436201253,0.02721283933150588,0.03696834379697586,0.27439649836413477,0.09733177115571669,0.04343885401008046,0.0026218056415244495,0.007480767530285613,0.022482093907507293,2.8738173136440004e-05,0.0021420992130161817,0.0019674595454947388,0.02510832080643735,0.03518436643381378,45236000.0,23776.0,1172.2007052728493,19.7,76901.2
1,Andalucía,2007-01-01,0.8100347739692001,0.015424739195230998,0.2001117734724292,0.0022727272727272726,0.025832091405861898,0.018715846994535518,0.03166915052160954,0.29044957774465974,0.08837555886736215,0.04510680576254347,0.0024714356681569795,0.0065201192250372575,0.019448584202682563,2.483854942871336e-05,0.003079980129160457,0.0025211127670144062,0.026490312965722802,0.03152011922503726,8052000.0,18382.0,1093.1552365005057,27.9,11272.8
2,Aragón,2007-01-01,1.014514896867838,0.01566080977845684,0.274331550802139,0.003972498090145149,0.032925897631779985,0.03101604278074866,0.04530175706646295,0.3282658517952636,0.10366692131398014,0.052406417112299465,0.00267379679144385,0.017112299465240642,0.03223834988540871,7.639419404125286e-05,0.0022918258212375857,0.0019098548510313215,0.034224598930481284,0.03644003055767762,1309000.0,25855.0,1263.9638846354437,17.3,2748.9
3,Asturias,2007-01-01,1.1860486891385766,0.017977528089887642,0.32153558052434456,0.003932584269662922,0.03679775280898877,0.059082397003745325,0.04868913857677903,0.40393258426966294,0.13052434456928838,0.056086142322097375,0.003558052434456929,0.009737827715355805,0.028838951310861425,9.363295880149813e-05,0.0028089887640449437,0.0025280898876404493,0.013389513108614233,0.04653558052434457,1068000.0,21634.0,1256.6259939877903,11.2,2189.4
4,Baleares,2007-01-01,0.7056585365853659,0.014048780487804877,0.19658536585365854,0.003902439024390244,0.022146341463414633,0.021658536585365852,0.029756097560975612,0.2292682926829268,0.07092682926829268,0.036000000000000004,0.0014634146341463415,0.0066341463414634145,0.02048780487804878,0.0,0.001951219512195122,0.0006829268292682926,0.015512195121951218,0.03463414634146342,1025000.0,25811.0,1081.0787087278836,15.7,1937.25
5,Canarias,2007-01-01,0.6677845528455285,0.01641260162601626,0.18231707317073173,0.001880081300813008,0.05640243902439024,0.0179369918699187,0.02383130081300813,0.20091463414634148,0.059959349593495935,0.028861788617886183,0.0033536585365853662,0.004827235772357724,0.014126016260162603,0.0,0.002489837398373984,0.002489837398373984,0.015904471544715446,0.036077235772357726,1968000.0,21050.0,1296.1228695816403,27.5,3188.16
6,Cantabria,2007-01-01,0.9816433566433567,0.0236013986013986,0.2708041958041958,0.0029720279720279724,0.0256993006993007,0.03164335664335664,0.033041958041958044,0.3055944055944056,0.12220279720279721,0.04912587412587413,0.004195804195804196,0.008391608391608392,0.025,0.0,0.0012237762237762237,0.0015734265734265733,0.039510489510489515,0.03706293706293706,572000.0,22390.0,1269.5237020378245,11.9,1046.76
7,Castilla y León,2007-01-01,1.082001582278481,0.026186708860759494,0.31099683544303797,0.004588607594936709,0.0319620253164557,0.029153481012658227,0.04454113924050633,0.3432753164556962,0.12246835443037975,0.053125000000000006,0.004034810126582279,0.012302215189873417,0.032041139240506326,0.0,0.0011867088607594937,0.002056962025316456,0.022151898734177215,0.041930379746835444,2528000.0,21938.0,1212.319136461942,23.3,4196.48
8,Castilla La Mancha,2007-01-01,0.9059410883674488,0.016225661507738395,0.23155267099350973,0.002496255616575137,0.03394907638542187,0.028107838242636046,0.037144283574638046,0.2854717923115327,0.1165751372940589,0.046829755366949576,0.002995506739890165,0.011333000499251124,0.025012481278082876,0.0,0.0023964053919121315,0.001947079380928607,0.028107838242636046,0.035796305541687466,2003000.0,19154.0,1220.7182096947129,28.6,3284.92
9,Cataluña,2007-01-01,0.8297151548672567,0.016814159292035398,0.22719856194690266,0.003387721238938053,0.02728152654867257,0.04008573008849557,0.04675055309734513,0.24893528761061948,0.08689159292035398,0.04056969026548672,0.0016592920353982303,0.0075774336283185835,0.022621681415929205,5.5309734513274336e-05,0.0016039823008849557,0.001493362831858407,0.02137721238938053,0.035412057522123896,7232000.0,27983.0,1214.2481914306777,13.8,14825.599999999999
10,Valencia,2007-01-01,0.8212656667351551,0.01715635915348264,0.21261557427573455,0.0032052599137045406,0.02851859461680707,0.027943291555372923,0.03782617628929526,0.276248202177933,0.08705568111773165,0.042140949250051365,0.0031436202999794534,0.006883090199301418,0.022457365933840148,2.054653790836244e-05,0.0022190260941031435,0.0018491884117526195,0.01927265255804397,0.032710088350113006,4867000.0,21462.0,1060.047969711687,17.4,7543.85
11,Extremadura,2007-01-01,0.9916129032258065,0.02055299539170507,0.26101382488479263,0.0023963133640552995,0.03133640552995391,0.02423963133640553,0.03686635944700461,0.3244239631336405,0.12101382488479263,0.051244239631336404,0.002857142857142857,0.010230414746543778,0.026359447004608298,0.0,0.0014746543778801843,0.0019354838709677422,0.046635944700460834,0.029032258064516127,1085000.0,16177.0,1349.292932691231,40.2,1801.1
12,Galicia,2007-01-01,1.0978886057517292,0.02307972333454678,0.29286494357480886,0.001929377502730251,0.0237349836184929,0.03545686203130688,0.03902439024390244,0.372843101565344,0.136112122315253,0.05009100837277029,0.004331998543866036,0.0072806698216235895,0.0237349836184929,3.640334910811795e-05,0.0017109574080815435,0.0010921004732435383,0.03385511467054969,0.0507098653076083,2747000.0,20425.0,1236.0550356884585,19.4,4669.9
13,Madrid,2007-01-01,0.6728381014304291,0.013865409622886867,0.1930266579973992,0.002194408322496749,0.013263979193758128,0.014044213263979193,0.026219115734720418,0.1907184655396619,0.10227568270481144,0.03551690507152146,0.0021293888166449937,0.004453836150845253,0.020009752925877762,3.250975292587776e-05,0.0015442132639791938,0.0019018205461638492,0.02896618985695709,0.02267555266579974,6152000.0,31490.0,1070.0357661964774,12.8,10642.96
14,Murcia,2007-01-01,0.7173789173789173,0.012606837606837607,0.17656695156695157,0.0019230769230769232,0.019444444444444445,0.015242165242165243,0.029914529914529916,0.24287749287749288,0.08931623931623932,0.03981481481481481,0.0019230769230769232,0.004344729344729345,0.02841880341880342,0.0,0.002777777777777778,0.0029914529914529917,0.012678062678062678,0.03653846153846154,1404000.0,19920.0,1133.854346441165,26.9,2190.24
15,Navarra,2007-01-01,0.8477832512315271,0.015599343185550082,0.24269293924466337,0.0016420361247947454,0.026600985221674877,0.026108374384236455,0.047126436781609195,0.2477832512315271,0.10755336617405582,0.04417077175697865,0.0034482758620689655,0.008538587848932678,0.019376026272577996,0.0,0.0008210180623973727,0.0021346469622331695,0.017241379310344827,0.03694581280788178,609000.0,29136.0,1339.1314004962683,5.3,1351.9800000000002
16,Euskadi,2007-01-01,0.894979079497908,0.018363551836355185,0.2701999070199907,0.003254300325430032,0.027801022780102276,0.04067875406787541,0.04537424453742445,0.2653649465364946,0.08623895862389586,0.04593212459321246,0.0015341701534170153,0.00701999070199907,0.018503021850302184,4.649000464900046e-05,0.0027429102742910273,0.0016736401673640166,0.026220362622036263,0.03403068340306834,2151000.0,29883.0,1365.376355009344,12.5,3312.54
17,La Rioja,2007-01-01,0.9121794871794872,0.01346153846153846,0.25224358974358974,0.005128205128205128,0.02692307692307692,0.023076923076923075,0.05512820512820513,0.30256410256410254,0.08814102564102565,0.049358974358974364,0.0016025641025641025,0.011217948717948718,0.016025641025641024,0.0,0.0019230769230769232,0.0016025641025641025,0.02435897435897436,0.03942307692307692,312000.0,25438.0,1339.9107952790966,20.1,521.04
